address,location,type,price,listing_image,beds,baths,half_baths,square_feet,brokerage,attribution
"350 West 42Nd Street, 21K, Manhattan, NY 10036",CLINTON,CONDO,4300,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/NewTaxi/7723992/mediarouting.vestahub.com/Media/139987905?w=3840&q=75,1,1,Not listed,Not listed,Courtesy of Corcoran,https://media-cloud.corcoranlabs.com/static-images/corcoran-logo.svg?w=3840&q=75
"252 South Street, 62G, Manhattan, NY 10002",TWO BRIDGES,CONDO,5995,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/NewTaxi/7723791/mediarouting.vestahub.com/Media/139985848?w=3840&q=75,1,1,Not listed,Not listed,Courtesy of Corcoran,https://media-cloud.corcoranlabs.com/static-images/corcoran-logo.svg?w=3840&q=75
"1494 Ocean Avenue, 4C, Brooklyn, NY 11230",MIDWOOD,CONDO,2495,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/NewTaxi/7723768/mediarouting.vestahub.com/Media/139984966?w=3840&q=75,1,1,Not listed,Not listed,Courtesy of Corcoran,https://media-cloud.corcoranlabs.com/static-images/corcoran-logo.svg?w=3840&q=75
"184 Eagle Street, FL1, Brooklyn, NY 11222",GREENPOINT,APARTMENT BUILDING,40,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/NewTaxi/7723661/mediarouting.vestahub.com/Media/139951640?w=3840&q=75,Not listed,Not listed,Not listed,Not listed,Courtesy of Corcoran,https://media-cloud.corcoranlabs.com/static-images/corcoran-logo.svg?w=3840&q=75
"402 East 90th Street, 8A, Manhattan, NY 10128",YORKVILLE,CONDO,6100,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/NewTaxi/7723087/mediarouting.vestahub.com/Media/139936706?w=3840&q=75,2,2,Not listed,Not listed,Courtesy of Corcoran,https://media-cloud.corcoranlabs.com/static-images/corcoran-logo.svg?w=3840&q=75
"576 Lenox Road, 4L, Brooklyn, NY 11203",EAST FLATBUSH,APARTMENT BUILDING,2500,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/NewTaxi/7708789/mediarouting.vestahub.com/Media/138925497?w=3840&q=75,1,1,Not listed,Not listed,Courtesy of Corcoran,https://media-cloud.corcoranlabs.com/static-images/corcoran-logo.svg?w=3840&q=75
"576 Lenox Road, 2L, Brooklyn, NY 11203",EAST FLATBUSH,APARTMENT BUILDING,3100,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/NewTaxi/7708783/mediarouting.vestahub.com/Media/138925442?w=3840&q=75,2,2,Not listed,Not listed,Courtesy of Corcoran,https://media-cloud.corcoranlabs.com/static-images/corcoran-logo.svg?w=3840&q=75
"576 Lenox Road, 1L, Brooklyn, NY 11203",EAST FLATBUSH,APARTMENT BUILDING,3000,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/NewTaxi/7708777/mediarouting.vestahub.com/Media/138924972?w=3840&q=75,2,1,1,Not listed,Courtesy of Corcoran,https://media-cloud.corcoranlabs.com/static-images/corcoran-logo.svg?w=3840&q=75
"596 Jefferson Avenue, Bedford-Stuyvesant, NY 11221",BEDFORD-STUYVESANT,RENTAL,2900,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/RealogyMLS/LI:3518573/d0964986d16f55d24a3e151404c338c6?w=3840&q=75,1,1,Not listed,Not listed,Courtesy of One Eleazar Llc,Not listed
"31-09 37 Avenue, 2, Astoria, NY 11101",ASTORIA,RENTAL,3200,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/RealogyMLS/LI:3516710/cf4e918077233911c90cc5cff18e6947?w=3840&q=75,3,1,Not listed,Not listed,Courtesy of Infinity Luxxe Estates Llc,Not listed
"25-53 38th Street, 3F, Astoria, NY 11103",ASTORIA,RENTAL,3200,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/RealogyMLS/LI:3516635/4e17a9a188e794a865f03c09fe6c83e0?w=3840&q=75,1,1,Not listed,Not listed,Courtesy of Realty Executives Today,Not listed
"23-01 40th Avenue, Long Island City, NY 11101",LONG ISLAND CITY,COMMERCIAL,10000,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/RealogyMLS/LI:3516557/b1f593114358c827d3145fab188aa8e9?w=3840&q=75,Not listed,Not listed,Not listed,Not listed,Courtesy of Keyndoor Llc,Not listed
"221 Manhattan Avenue, 4, Brooklyn, NY 11206",WILLIAMSBURG,APARTMENT BUILDING,4600,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/NewTaxi/7723903/mediarouting.vestahub.com/Media/140323657?w=3840&q=75,3,2,Not listed,Not listed,Courtesy of Corcoran,https://media-cloud.corcoranlabs.com/static-images/corcoran-logo.svg?w=3840&q=75
"4603 Clarendon Road, Brooklyn, NY 11203",FARRAGUT,SINGLE FAMILY TOWNHOUSE,3750,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/NewTaxi/7723867/mediarouting.vestahub.com/Media/140063201?w=3840&q=75,5,3,Not listed,Not listed,Courtesy of Corcoran,https://media-cloud.corcoranlabs.com/static-images/corcoran-logo.svg?w=3840&q=75
"95 Horatio Street, 5D, Manhattan, NY 10014",WEST VILLAGE,APARTMENT BUILDING,4972,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/NewTaxi/7723802/mediarouting.vestahub.com/Media/140035724?w=3840&q=75,Not listed,1,Not listed,Not listed,Courtesy of Corcoran,https://media-cloud.corcoranlabs.com/static-images/corcoran-logo.svg?w=3840&q=75
"377 Rector Place, 22D, Manhattan, NY 10280",BATTERY PARK CITY,CONDO,5600,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/NewTaxi/7723787/mediarouting.vestahub.com/Media/139970586?w=3840&q=75,2,1,Not listed,Not listed,Courtesy of Corcoran,https://media-cloud.corcoranlabs.com/static-images/corcoran-logo.svg?w=3840&q=75
"110 Central Park South, 5B, Manhattan, NY 10019",CENTRAL PARK SOUTH,CONDOP,16000,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/NewTaxi/7723765/mediarouting.vestahub.com/Media/139968913?w=3840&q=75,3,3,1,Not listed,Courtesy of Corcoran,https://media-cloud.corcoranlabs.com/static-images/corcoran-logo.svg?w=3840&q=75
"507 East 73rd Street, 4, Manhattan, NY 10021",LENOX HILL,APARTMENT BUILDING,2400,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/NewTaxi/7723739/mediarouting.vestahub.com/Media/139967144?w=3840&q=75,1,1,Not listed,Not listed,Courtesy of Corcoran,https://media-cloud.corcoranlabs.com/static-images/corcoran-logo.svg?w=3840&q=75
"241 Bedford Avenue, 1, Brooklyn, NY 11211",WILLIAMSBURG,LOFT BUILDING,4200,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/NewTaxi/7723714/mediarouting.vestahub.com/Media/139963862?w=3840&q=75,1,1,Not listed,Not listed,Courtesy of Corcoran,https://media-cloud.corcoranlabs.com/static-images/corcoran-logo.svg?w=3840&q=75
"81 White Street, 6W, Manhattan, NY 10013",TRIBECA,CONDO,12495,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/NewTaxi/7723679/mediarouting.vestahub.com/Media/139954010?w=3840&q=75,2,2,1,Not listed,Courtesy of Corcoran,https://media-cloud.corcoranlabs.com/static-images/corcoran-logo.svg?w=3840&q=75
"215 East 24th Street, 414, Manhattan, NY 10010",GRAMERCY,CO-OP,2995,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/default-building-image.jpg?w=3840&q=75,Not listed,1,Not listed,Not listed,Courtesy of Corcoran,https://media-cloud.corcoranlabs.com/static-images/corcoran-logo.svg?w=3840&q=75
"West 98th Street, Manhattan, NY 10025",UPPER WEST SIDE,APARTMENT BUILDING,5300,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/AdAPI/NewTaxi/2285601/mediarouting.vestahub.com/Media/140413430?w=3840&q=75,2,1,Not listed,Not listed,Not listed,Not listed
"East 13th Street, Manhattan, NY 10009",EAST VILLAGE,APARTMENT BUILDING,4295,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/AdAPI/NewTaxi/2284000/mediarouting.vestahub.com/Media/140163347?w=3840&q=75,2,1,Not listed,Not listed,Not listed,Not listed
"12-15 Broadway, 603, Astoria, NY 11106",ASTORIA,RENTAL,2550,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/RealogyMLS/LI:3516546/5baaa55c6d28f108ddd0b574539dc548?w=3840&q=75,Not listed,1,Not listed,Not listed,Courtesy of Keller Williams Legendary,Not listed
"691 Shepherd Avenue, East New York, NY 11208",EAST NEW YORK,RENTAL,3000,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/RealogyMLS/LI:3516479/6a7b2880aa46d75acbfdff5a0193d0ff?w=3840&q=75,3,2,Not listed,Not listed,Courtesy of Homesmart Crossisland,Not listed
"27-16 Newtown Avenue, 3F, Long Island City, NY 11102",LONG ISLAND CITY,RENTAL,3400,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/RealogyMLS/LI:3516417/5073e460ff4346db20e3cc450de65b65?w=3840&q=75,1,1,Not listed,Not listed,Courtesy of Realty Executives Today,Not listed
"1636 Lexington Avenue, 9, Manhattan, NY 10029",EAST HARLEM,APARTMENT BUILDING,3099,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/NewTaxi/7723682/mediarouting.vestahub.com/Media/139954045?w=3840&q=75,3,1,Not listed,Not listed,Courtesy of Corcoran,https://media-cloud.corcoranlabs.com/static-images/corcoran-logo.svg?w=3840&q=75
"327 East 101st Street, 7E, Manhattan, NY 10029",EAST HARLEM,APARTMENT BUILDING,4150,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/NewTaxi/7723681/mediarouting.vestahub.com/Media/139956475?w=3840&q=75,2,2,Not listed,Not listed,Courtesy of Corcoran,https://media-cloud.corcoranlabs.com/static-images/corcoran-logo.svg?w=3840&q=75
"241 East 31st Street, 2, Manhattan, NY 10016",KIPS BAY,CO-OP,5995,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/NewTaxi/7723671/mediarouting.vestahub.com/Media/139951811?w=3840&q=75,2,2,Not listed,Not listed,Courtesy of Corcoran,https://media-cloud.corcoranlabs.com/static-images/corcoran-logo.svg?w=3840&q=75
"237 Henry Street, 1B, Manhattan, NY 10002",TWO BRIDGES,APARTMENT BUILDING,2850,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/NewTaxi/7723654/mediarouting.vestahub.com/Media/140410970?w=3840&q=75,2,1,Not listed,Not listed,Courtesy of Corcoran,https://media-cloud.corcoranlabs.com/static-images/corcoran-logo.svg?w=3840&q=75
"500A East 87th Street, 5G, Manhattan, NY 10128",YORKVILLE,CONDO,5850,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/NewTaxi/7723637/mediarouting.vestahub.com/Media/139949595?w=3840&q=75,2,1,1,Not listed,Courtesy of Corcoran,https://media-cloud.corcoranlabs.com/static-images/corcoran-logo.svg?w=3840&q=75
"330 East 75th Street, 8J, Manhattan, NY 10021",LENOX HILL,CONDO,4000,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/PropertyAPI/NewTaxi/10073/mediarouting.vestahub.com/Media/50023659?w=3840&q=75,1,1,Not listed,Not listed,Courtesy of Corcoran,https://media-cloud.corcoranlabs.com/static-images/corcoran-logo.svg?w=3840&q=75
"640 Broadway, 8C, Manhattan, NY 10012",NOHO,APARTMENT BUILDING,22000,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/NewTaxi/7723549/mediarouting.vestahub.com/Media/139937906?w=3840&q=75,3,3,1,Not listed,Courtesy of Corcoran,https://media-cloud.corcoranlabs.com/static-images/corcoran-logo.svg?w=3840&q=75
"301 East 66th Street, 9Z, Manhattan, NY 10065",LENOX HILL,CONDO,4800,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/NewTaxi/7723451/mediarouting.vestahub.com/Media/139934257?w=3840&q=75,1,1,Not listed,Not listed,Courtesy of Corcoran,https://media-cloud.corcoranlabs.com/static-images/corcoran-logo.svg?w=3840&q=75
"315 West 102Nd Street, 3A, Manhattan, NY 10025",UPPER WEST SIDE,RESIDENTIAL,4750,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/NewTaxi/7723423/mediarouting.vestahub.com/Media/139927289?w=3840&q=75,2,1,Not listed,Not listed,Courtesy of Corcoran,https://media-cloud.corcoranlabs.com/static-images/corcoran-logo.svg?w=3840&q=75
"842 Carroll Street, Brooklyn, NY 11215",PARK SLOPE,SINGLE FAMILY TOWNHOUSE,7600,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/NewTaxi/7723415/mediarouting.vestahub.com/Media/139920528?w=3840&q=75,2,1,1,Not listed,Courtesy of Corcoran,https://media-cloud.corcoranlabs.com/static-images/corcoran-logo.svg?w=3840&q=75
"500 West 18th Street, 10A, Manhattan, NY 10011",CHELSEA/HUDSON YARDS,CONDO,22000,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/NewTaxi/7721933/mediarouting.vestahub.com/Media/139850929?w=3840&q=75,2,2,1,Not listed,Courtesy of Corcoran,https://media-cloud.corcoranlabs.com/static-images/corcoran-logo.svg?w=3840&q=75
"East 79th Street, Manhattan, NY 10021",YORKVILLE,APARTMENT BUILDING,4025,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/AdAPI/NewTaxi/2283676/mediarouting.vestahub.com/Media/140045391?w=3840&q=75,1,1,Not listed,Not listed,Not listed,Not listed
"438 West 37th Street, 5H, Manhattan, NY 10018",CHELSEA/HUDSON YARDS,CONDO,11999,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/NewTaxi/7723534/mediarouting.vestahub.com/Media/139937651?w=3840&q=75,2,2,Not listed,Not listed,Courtesy of Corcoran,https://media-cloud.corcoranlabs.com/static-images/corcoran-logo.svg?w=3840&q=75
"200 East 84th Street, 4A, Manhattan, NY 10028",YORKVILLE,CO-OP,3200,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/NewTaxi/7723507/mediarouting.vestahub.com/Media/139936670?w=3840&q=75,Not listed,1,Not listed,Not listed,Courtesy of Corcoran,https://media-cloud.corcoranlabs.com/static-images/corcoran-logo.svg?w=3840&q=75
"36-20 Steinway Street, PH7, Queens, NY 11101",LONG ISLAND CITY,APARTMENT BUILDING,3855,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/NewTaxi/7723499/mediarouting.vestahub.com/Media/139936440?w=3840&q=75,Not listed,1,Not listed,Not listed,Courtesy of Corcoran,https://media-cloud.corcoranlabs.com/static-images/corcoran-logo.svg?w=3840&q=75
"12 West 18th Street, 4E, Manhattan, NY 10011",FLATIRON,CONDO,10995,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/NewTaxi/7723486/mediarouting.vestahub.com/Media/139935980?w=3840&q=75,2,2,Not listed,Not listed,Courtesy of Corcoran,https://media-cloud.corcoranlabs.com/static-images/corcoran-logo.svg?w=3840&q=75
"35 Central Park North, 5D, Manhattan, NY 10026",SOUTH HARLEM,APARTMENT BUILDING,3300,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/NewTaxi/7723455/mediarouting.vestahub.com/Media/140430496?w=3840&q=75,2,1,Not listed,Not listed,Courtesy of Corcoran,https://media-cloud.corcoranlabs.com/static-images/corcoran-logo.svg?w=3840&q=75
"333 Rector Place, 513, Manhattan, NY 10280",BATTERY PARK CITY,CONDO,4700,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/NewTaxi/7723454/mediarouting.vestahub.com/Media/139936662?w=3840&q=75,1,1,Not listed,Not listed,Courtesy of Corcoran,https://media-cloud.corcoranlabs.com/static-images/corcoran-logo.svg?w=3840&q=75
"464 Amsterdam Avenue, 4B, Manhattan, NY 10024",UPPER WEST SIDE,APARTMENT BUILDING,4150,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/default-building-image.jpg?w=3840&q=75,2,1,Not listed,Not listed,Courtesy of Corcoran,https://media-cloud.corcoranlabs.com/static-images/corcoran-logo.svg?w=3840&q=75
"230 East 79th Street, 8D, Manhattan, NY 10075",LENOX HILL,CO-OP,2950,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/NewTaxi/7723436/mediarouting.vestahub.com/Media/140551430?w=3840&q=75,Not listed,1,Not listed,Not listed,Courtesy of Corcoran,https://media-cloud.corcoranlabs.com/static-images/corcoran-logo.svg?w=3840&q=75
"230 East 79th Street, 17D, Manhattan, NY 10075",LENOX HILL,CO-OP,2950,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/NewTaxi/7723435/mediarouting.vestahub.com/Media/139930644?w=3840&q=75,Not listed,1,Not listed,Not listed,Courtesy of Corcoran,https://media-cloud.corcoranlabs.com/static-images/corcoran-logo.svg?w=3840&q=75
"1516 Park Avenue, 10C, Manhattan, NY 10029",SOUTH HARLEM,APARTMENT BUILDING,3495,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/NewTaxi/7723429/mediarouting.vestahub.com/Media/140103093?w=3840&q=75,1,1,Not listed,Not listed,Courtesy of Corcoran,https://media-cloud.corcoranlabs.com/static-images/corcoran-logo.svg?w=3840&q=75
"8 Vanderbilt Avenue, 11A, Brooklyn, NY 11205",FORT GREENE,CONDO,5000,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/NewTaxi/7723070/mediarouting.vestahub.com/Media/139941900?w=3840&q=75,2,2,Not listed,Not listed,Courtesy of Corcoran,https://media-cloud.corcoranlabs.com/static-images/corcoran-logo.svg?w=3840&q=75
"151 East 81st Street, 5A, Manhattan, NY 10028",UPPER EAST SIDE,APARTMENT BUILDING,2200,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/default-building-image.jpg?w=3840&q=75,Not listed,1,Not listed,Not listed,Courtesy of Corcoran,https://media-cloud.corcoranlabs.com/static-images/corcoran-logo.svg?w=3840&q=75
"East 75th Street, Manhattan, NY 10021",LENOX HILL,APARTMENT BUILDING,7495,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/AdAPI/NewTaxi/2285113/mediarouting.vestahub.com/Media/140239529?w=3840&q=75,2,2,Not listed,Not listed,Not listed,Not listed
"1516 Park Avenue, 6H, Manhattan, NY 10029",SOUTH HARLEM,APARTMENT BUILDING,3995,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/NewTaxi/7723433/mediarouting.vestahub.com/Media/139929771?w=3840&q=75,1,1,Not listed,Not listed,Courtesy of Corcoran,https://media-cloud.corcoranlabs.com/static-images/corcoran-logo.svg?w=3840&q=75
"312 Carlton Avenue, 1, Brooklyn, NY 11205",FORT GREENE,APARTMENT BUILDING,5000,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/NewTaxi/7723428/mediarouting.vestahub.com/Media/139963885?w=3840&q=75,2,2,Not listed,Not listed,Courtesy of Corcoran,https://media-cloud.corcoranlabs.com/static-images/corcoran-logo.svg?w=3840&q=75
"2132 Fulton Street, 1, Brooklyn, NY 11233",OCEAN HILL,RESIDENTIAL,3200,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/NewTaxi/7723418/mediarouting.vestahub.com/Media/139990137?w=3840&q=75,3,2,Not listed,Not listed,Courtesy of Corcoran,https://media-cloud.corcoranlabs.com/static-images/corcoran-logo.svg?w=3840&q=75
"206 West 96th Street, 4B, Manhattan, NY 10025",UPPER WEST SIDE,APARTMENT BUILDING,3000,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/NewTaxi/7723413/mediarouting.vestahub.com/Media/139919608?w=3840&q=75,2,1,Not listed,Not listed,Courtesy of Corcoran,https://media-cloud.corcoranlabs.com/static-images/corcoran-logo.svg?w=3840&q=75
"39-55 47th Street, Sunnyside, NY 11104",SUNNYSIDE,RENTAL,5500,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/RealogyMLS/LI:3516293/d439302d73c49acc7b79368d03e0bcea?w=3840&q=75,3,1,1,Not listed,Courtesy of Welcome Home R E Sunnyside,Not listed
"120 Cooper Street, Bushwick, NY 11207",BUSHWICK,RENTAL,3350,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/RealogyMLS/LI:3516021/c103ebee41c678f569bb6e8e67cf28ad?w=3840&q=75,4,2,Not listed,Not listed,Courtesy of Fave Realty Inc,Not listed
"90 Prince Street, PH8S, Manhattan, NY 10012",SOHO-NOLITA,CONDO,17500,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/NewTaxi/7723409/mediarouting.vestahub.com/Media/139950623?w=3840&q=75,3,3,Not listed,Not listed,Courtesy of Corcoran,https://media-cloud.corcoranlabs.com/static-images/corcoran-logo.svg?w=3840&q=75
"241 16th Street, 3R, Brooklyn, NY 11215",SOUTH SLOPE,CONDO,3200,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/NewTaxi/7723158/mediarouting.vestahub.com/Media/139918805?w=3840&q=75,1,1,Not listed,Not listed,Courtesy of Corcoran,https://media-cloud.corcoranlabs.com/static-images/corcoran-logo.svg?w=3840&q=75
